C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_17_565.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_17_565.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_17_565.jpg,0,0,0,3.500888E-05
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_17_634.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_17_634.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_17_634.jpg,0,0,0,5.41027E-05
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_17_702.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_17_702.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_17_702.jpg,0,0,0,1.069548E-05
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_17_770.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_17_770.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_17_770.jpg,0,0,0,1.032018E-05
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_17_840.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_17_840.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_17_840.jpg,0,0,0,9.737167E-05
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_17_907.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_17_907.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_17_907.jpg,0,0,0,0.0001148358
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_17_976.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_17_976.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_17_976.jpg,0,0.0711723,0,0.04116335
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_046.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_046.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_046.jpg,0,0.2619381,0,0.1351308
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_116.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_116.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_116.jpg,0,0.4888299,0,0.5500584
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_186.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_186.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_186.jpg,0,0.6788746,0,0.9315795
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_255.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_255.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_255.jpg,0,0.9225798,0,1.748462
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_325.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_325.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_325.jpg,0,1,0,2.476708
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_394.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_394.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_394.jpg,0,1,0,3.41525
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_464.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_464.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_464.jpg,0,1,0,4.122148
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_534.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_534.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_534.jpg,0,1,0,5.054779
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_602.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_602.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_602.jpg,0,1,0,5.749354
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_671.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_671.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_671.jpg,0,1,0,6.669315
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_742.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_742.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_742.jpg,0,1,0,7.35454
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_811.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_811.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_811.jpg,0,1,0,8.261971
C:\Users\kairy\OneDrive\Desktop\Jen\IMG\center_2024_05_03_20_31_18_882.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\left_2024_05_03_20_31_18_882.jpg,C:\Users\kairy\OneDrive\Desktop\Jen\IMG\right_2024_05_03_20_31_18_882.jpg,0,1,0,8.937911
